Chromosome	Window	Freq_Mean	Freq_Median	STD
chr3	19205000	0.527118686	0.526315789	0.139952396
chr3	19210000	0.536223282	0.547727273	0.128994976
chr3	19215000	0.545850455	0.55	0.123403401
chr3	19220000	0.549713562	0.552777778	0.124893954
chr3	19225000	0.550175519	0.555555556	0.123949054
chr3	19230000	0.550485657	0.555555556	0.123307579
chr3	19235000	0.547946726	0.552777778	0.124086985
chr3	19240000	0.553698669	0.555555556	0.131588825
chr3	19245000	0.554264375	0.555555556	0.13334371
chr3	19250000	0.551181897	0.555555556	0.131676818
chr3	19255000	0.556795984	0.555555556	0.124750162
chr3	19260000	0.559362773	0.555555556	0.12865379
chr3	19265000	0.56056064	0.555555556	0.127866344
chr3	19270000	0.570247781	0.571428571	0.13183077
chr3	19275000	0.57488769	0.571428571	0.133148854
chr3	19280000	0.574313528	0.571428571	0.132360741
chr3	19285000	0.574490392	0.571428571	0.129716017
chr3	19290000	0.575526558	0.571428571	0.130034639
chr3	19295000	0.581182317	0.578947368	0.129450983
chr3	19300000	0.575589012	0.571428571	0.132152625
chr3	19305000	0.565863817	0.555555556	0.12664676
chr3	19310000	0.561257128	0.555555556	0.133434503
chr3	19315000	0.558297123	0.555555556	0.129110095
chr3	19320000	0.558351073	0.555555556	0.129814067
chr3	19325000	0.556354239	0.555555556	0.131619325
chr3	19330000	0.553384789	0.555555556	0.135312227
chr3	19335000	0.555616141	0.552777778	0.134251681
chr3	19340000	0.553698605	0.55	0.133494962
chr3	19345000	0.553448509	0.555555556	0.13603959
chr3	19350000	0.558422933	0.555555556	0.137613903
chr3	19355000	0.561838324	0.555555556	0.134775008
chr3	19360000	0.564588636	0.557777778	0.133760586
chr3	19365000	0.56404031	0.555555556	0.133408981
chr3	19370000	0.567049708	0.565217391	0.132428718
chr3	19375000	0.571832525	0.571428571	0.135205693
chr3	19380000	0.571092118	0.571428571	0.135882619
chr3	19385000	0.574393817	0.571428571	0.135900195
chr3	19390000	0.576295992	0.571428571	0.136005141
chr3	19395000	0.573737594	0.571428571	0.136377589
chr3	19400000	0.575092066	0.571428571	0.136011796
chr3	19405000	0.573475217	0.571428571	0.136311783
chr3	19410000	0.569345144	0.571428571	0.139721186
chr3	19415000	0.567868893	0.565217391	0.14050507
chr3	19420000	0.566268352	0.557777778	0.139896735
chr3	19425000	0.565903139	0.555555556	0.139586851
chr3	19430000	0.574193486	0.555555556	0.146925287
chr3	19435000	0.585676402	0.571428571	0.146779945
chr3	19440000	0.583872455	0.571428571	0.143268849
chr3	19445000	0.580347855	0.571428571	0.148225832
chr3	19450000	0.581530539	0.576923077	0.148525199
chr3	19455000	0.580144677	0.576923077	0.147959914
chr3	19460000	0.580307623	0.576923077	0.147929521
chr3	19465000	0.580052507	0.576923077	0.148903902
chr3	19470000	0.577412897	0.571428571	0.147701596
chr3	19475000	0.571454362	0.571428571	0.147991422
chr3	19480000	0.572359562	0.571428571	0.147994978
chr3	19485000	0.573397761	0.571428571	0.149155064
chr3	19490000	0.573066083	0.571428571	0.147509496
chr3	19495000	0.567670421	0.565217391	0.147808322
chr3	19500000	0.566174759	0.562608696	0.147545863
chr3	19505000	0.567441802	0.56	0.150256295
chr3	19510000	0.57245941	0.565217391	0.146687864
chr3	19515000	0.570933384	0.565217391	0.151227568
chr3	19520000	0.573250121	0.571428571	0.152222209
chr3	19525000	0.572865107	0.565217391	0.150454896
chr3	19530000	0.575030911	0.568322981	0.14822447
chr3	19535000	0.575951084	0.571428571	0.149996046
chr3	19540000	0.576325491	0.571428571	0.150184613
chr3	19545000	0.576862618	0.571428571	0.14850851
chr3	19550000	0.574290585	0.571428571	0.148475144
chr3	19555000	0.576596104	0.571428571	0.151253505
chr3	19560000	0.573913599	0.571428571	0.151360764
chr3	19565000	0.574206329	0.571428571	0.149844166
chr3	19570000	0.575957362	0.571428571	0.150169135
chr3	19575000	0.574245939	0.571428571	0.148124859
chr3	19580000	0.569344692	0.571428571	0.153129444
chr3	19585000	0.566199825	0.565217391	0.153543775
chr3	19590000	0.565436691	0.565217391	0.154513204
chr3	19595000	0.566171454	0.568322981	0.154825496
chr3	19600000	0.563553578	0.565217391	0.15544234
chr3	19605000	0.566169379	0.571428571	0.153339854
chr3	19610000	0.5681933	0.565217391	0.149610937
chr3	19615000	0.570480042	0.571428571	0.148316238
chr3	19620000	0.571884113	0.571428571	0.149093324
chr3	19625000	0.571365437	0.571428571	0.150118425
chr3	19630000	0.557567062	0.568322981	0.142209492
chr3	19635000	0.540546071	0.555555556	0.137492791
chr3	19640000	0.540305686	0.555555556	0.13743233
chr3	19645000	0.543175736	0.555555556	0.133659305
chr3	19650000	0.536997196	0.55	0.136236846
chr3	19655000	0.536237421	0.55	0.1368906
chr3	19660000	0.537740126	0.543560606	0.133627011
chr3	19665000	0.536943864	0.540064103	0.132726388
chr3	19670000	0.535538761	0.526315789	0.133058293
chr3	19675000	0.537834396	0.532388664	0.132897525
chr3	19680000	0.535865986	0.526315789	0.133323839
chr3	19685000	0.537579279	0.541666667	0.132254323
chr3	19690000	0.542005714	0.545454545	0.136090714
chr3	19695000	0.544521781	0.55	0.136843014
chr3	19700000	0.548406005	0.555555556	0.135307008
chr3	19705000	0.55234329	0.555555556	0.137936176
chr3	19710000	0.550740159	0.555555556	0.137770393
chr3	19715000	0.554292086	0.555555556	0.135588021
chr3	19720000	0.550946056	0.555555556	0.132688704
chr3	19725000	0.553742148	0.555555556	0.133399266
chr3	19730000	0.552684189	0.555555556	0.132905471
chr3	19735000	0.552372496	0.555555556	0.132530974
chr3	19740000	0.551972652	0.555555556	0.13087403
chr3	19745000	0.550144876	0.555555556	0.126895363
chr3	19750000	0.546266258	0.55	0.13062107
chr3	19755000	0.542182043	0.545454545	0.130795876
chr3	19760000	0.541192215	0.543560606	0.130624952
chr3	19765000	0.532658874	0.526315789	0.134746532
chr3	19770000	0.532578841	0.526315789	0.133070668
chr3	19775000	0.530373253	0.526315789	0.132194714
chr3	19780000	0.535730891	0.526315789	0.126821453
chr3	19785000	0.53797041	0.526315789	0.127707203
chr3	19790000	0.53911615	0.526315789	0.127523177
chr3	19795000	0.539828383	0.526315789	0.126586167
chr3	19800000	0.539711697	0.526315789	0.126790048
chr3	19805000	0.535553752	0.526315789	0.128383255
chr3	19810000	0.529621595	0.526315789	0.13458518
chr3	19815000	0.522948355	0.523809524	0.132557255
chr3	19820000	0.524558914	0.523809524	0.131263321
chr3	19825000	0.524951183	0.523809524	0.131567379
chr3	19830000	0.526780151	0.525062657	0.131128321
chr3	19835000	0.521190012	0.522774327	0.132996943
chr3	19840000	0.52123312	0.52173913	0.133752878
chr3	19845000	0.516653363	0.52173913	0.131353214
chr3	19850000	0.519861931	0.52173913	0.129347172
chr3	19855000	0.520478121	0.52173913	0.129837676
chr3	19860000	0.528917948	0.526315789	0.137665845
chr3	19865000	0.530478802	0.533333333	0.138230381
chr3	19870000	0.53296891	0.549193548	0.139130335
chr3	19875000	0.534411066	0.55	0.139266328
chr3	19880000	0.53633221	0.55	0.138903748
chr3	19885000	0.534101705	0.543424318	0.140225744
chr3	19890000	0.522406296	0.526315789	0.136183688
chr3	19895000	0.5283934	0.526315789	0.13636601
chr3	19900000	0.525998244	0.523809524	0.137412318
chr3	19905000	0.526979468	0.523809524	0.136035029
chr3	19910000	0.530932692	0.526315789	0.138616435
chr3	19915000	0.52832978	0.523809524	0.141208919
chr3	19920000	0.527416054	0.523809524	0.141840186
chr3	19925000	0.526759299	0.523809524	0.141064985
chr3	19930000	0.521875435	0.523809524	0.144581302
chr3	19935000	0.520265159	0.523809524	0.144598081
chr3	19940000	0.5198215	0.523809524	0.145296503
chr3	19945000	0.519789563	0.523809524	0.148669535
chr3	19950000	0.520711284	0.525062657	0.146554146
chr3	19955000	0.519686082	0.523809524	0.146723118
chr3	19960000	0.519058626	0.523809524	0.148201071
chr3	19965000	0.523687516	0.526315789	0.147252343
chr3	19970000	0.521929807	0.523809524	0.149273437
chr3	19975000	0.520801988	0.523809524	0.148923186
chr3	19980000	0.518593053	0.523809524	0.149387805
chr3	19985000	0.516350759	0.522774327	0.148344401
chr3	19990000	0.514399693	0.52173913	0.148528746
chr3	19995000	0.513453019	0.518518519	0.14976458
chr3	20000000	0.511713783	0.509259259	0.149718453
chr3	20005000	0.512855246	0.52173913	0.14952075
chr3	20010000	0.518860365	0.523809524	0.144990498
chr3	20015000	0.519543651	0.523809524	0.146196045
chr3	20020000	0.516707779	0.52173913	0.147146155
chr3	20025000	0.515845356	0.520128824	0.147005904
chr3	20030000	0.514863716	0.509259259	0.146723042
chr3	20035000	0.519082475	0.52173913	0.144911239
chr3	20040000	0.517875486	0.523809524	0.144256234
chr3	20045000	0.521497252	0.523809524	0.144568593
chr3	20050000	0.521591461	0.523809524	0.144459384
chr3	20055000	0.521591461	0.523809524	0.144459384
chr3	20060000	0.498141512	0.48	0.140745328
chr3	20065000	0.49493946	0.479130435	0.140056158
chr3	20070000	0.493601016	0.47826087	0.139765808
chr3	20075000	0.492739727	0.477225673	0.139321797
chr3	20080000	0.486364309	0.473684211	0.14171792
chr3	20085000	0.487373846	0.476190476	0.140315012
chr3	20090000	0.49698832	0.48	0.151116471
chr3	20095000	0.477280936	0.464114833	0.151732368
chr3	20100000	0.477582304	0.464114833	0.152968476
chr3	20105000	0.471361046	0.447222222	0.153734983
chr3	20110000	0.457595247	0.444444444	0.144662244
chr3	20115000	0.458023245	0.444444444	0.136292116
chr3	20120000	0.457991966	0.45	0.131247783
chr3	20125000	0.454976006	0.444444444	0.13070358
chr3	20130000	0.464198762	0.45	0.126501071
chr3	20135000	0.46087627	0.45	0.121601275
chr3	20140000	0.466208618	0.45	0.122948912
chr3	20145000	0.464543697	0.45	0.125497321
chr3	20150000	0.462827811	0.452272727	0.123652293
chr3	20155000	0.475902861	0.454545455	0.135217054
chr3	20160000	0.475829969	0.458333333	0.136662462
chr3	20165000	0.47404923	0.458333333	0.138326713
chr3	20170000	0.472383879	0.458333333	0.136563661
chr3	20175000	0.472679517	0.458333333	0.136022862
chr3	20180000	0.475106178	0.473684211	0.133936904
chr3	20185000	0.472452977	0.473684211	0.135394799
chr3	20190000	0.476798797	0.473684211	0.134055993
chr3	20195000	0.47235025	0.473684211	0.137477155
chr3	20200000	0.477018926	0.473684211	0.14041575
chr3	20205000	0.479484904	0.47826087	0.137086017
chr3	20210000	0.480305309	0.47826087	0.137804502
chr3	20215000	0.479322843	0.47826087	0.137613794
chr3	20220000	0.478807054	0.477225673	0.136363038
chr3	20225000	0.479670429	0.47826087	0.136854306
chr3	20230000	0.481073602	0.47826087	0.137865318
chr3	20235000	0.480916947	0.47826087	0.138232915
chr3	20240000	0.479852937	0.477225673	0.138562294
chr3	20245000	0.477163757	0.476190476	0.137212806
chr3	20250000	0.475870786	0.473684211	0.137322817
chr3	20255000	0.473250566	0.473684211	0.135254984
chr3	20260000	0.477319474	0.473684211	0.135950115
chr3	20265000	0.477788148	0.473684211	0.136117965
chr3	20270000	0.477327915	0.473684211	0.135806956
chr3	20275000	0.477074497	0.473684211	0.135992166
chr3	20280000	0.476058735	0.473684211	0.134746237
chr3	20285000	0.475844207	0.473684211	0.135183927
chr3	20290000	0.472704744	0.473684211	0.131459469
chr3	20295000	0.473813386	0.473684211	0.131701657
chr3	20300000	0.473011897	0.473684211	0.131421834
chr3	20305000	0.472600537	0.473684211	0.131801212
chr3	20310000	0.473693457	0.473684211	0.131811904
chr3	20315000	0.474797718	0.473684211	0.133393522
chr3	20320000	0.474606146	0.474937343	0.135420001
chr3	20325000	0.473039534	0.473684211	0.135443385
chr3	20330000	0.472202724	0.473684211	0.135824274
chr3	20335000	0.475018449	0.477225673	0.137679552
chr3	20340000	0.471925676	0.473684211	0.138285505
chr3	20345000	0.473533077	0.474937343	0.137032558
chr3	20350000	0.474962992	0.476190476	0.138790025
chr3	20355000	0.465344071	0.473684211	0.130773991
chr3	20360000	0.465757944	0.464285714	0.129199917
chr3	20365000	0.468397843	0.473684211	0.127683694
chr3	20370000	0.470572165	0.473684211	0.128020937
chr3	20375000	0.471961215	0.474937343	0.127801986
chr3	20380000	0.469630502	0.473684211	0.128779904
chr3	20385000	0.471248498	0.473684211	0.127635289
chr3	20390000	0.468001859	0.462912088	0.130066731
chr3	20395000	0.46563554	0.454545455	0.128920571
chr3	20400000	0.460676338	0.45	0.124187988
chr3	20405000	0.455755691	0.444444444	0.127159229
chr3	20410000	0.452783577	0.444444444	0.125467082
chr3	20415000	0.453074984	0.444444444	0.125036031
chr3	20420000	0.450425484	0.444444444	0.12470066
chr3	20425000	0.449174577	0.444444444	0.123153067
chr3	20430000	0.446852121	0.444444444	0.122160719
chr3	20435000	0.44519237	0.444444444	0.125458809
chr3	20440000	0.446316251	0.444444444	0.124617939
chr3	20445000	0.447227018	0.444444444	0.125829719
chr3	20450000	0.448820246	0.45	0.126541819
chr3	20455000	0.454015964	0.454545455	0.131231131
chr3	20460000	0.450379523	0.45	0.12724745
chr3	20465000	0.454547415	0.454545455	0.128406656
chr3	20470000	0.455566999	0.452272727	0.129258219
chr3	20475000	0.455372678	0.45	0.12811815
chr3	20480000	0.459368195	0.454545455	0.128329408
chr3	20485000	0.457913521	0.454545455	0.128188247
chr3	20490000	0.458469968	0.454545455	0.12811921
chr3	20495000	0.453712689	0.45	0.125763545
chr3	20500000	0.452474333	0.45	0.128614415
chr3	20505000	0.454026019	0.45	0.127656343
chr3	20510000	0.452678681	0.45	0.126816986
chr3	20515000	0.453887218	0.45	0.127404711
chr3	20520000	0.452983165	0.45	0.127115433
chr3	20525000	0.457075942	0.454545455	0.128426169
chr3	20530000	0.449757666	0.45	0.132491959
chr3	20535000	0.448368081	0.45	0.132982289
chr3	20540000	0.449036042	0.45	0.132075112
chr3	20545000	0.455930351	0.45	0.133983905
chr3	20550000	0.457310735	0.454545455	0.132154413
chr3	20555000	0.457859394	0.454545455	0.131873958
chr3	20560000	0.457817827	0.452272727	0.130578545
chr3	20565000	0.456387652	0.45	0.130409076
chr3	20570000	0.452829068	0.45	0.129041912
chr3	20575000	0.448788759	0.447222222	0.13012769
chr3	20580000	0.451015452	0.45	0.132934045
chr3	20585000	0.454359417	0.45	0.133017563
chr3	20590000	0.451503645	0.45	0.131276573
chr3	20595000	0.459920268	0.45	0.129094351
chr3	20600000	0.460905774	0.45	0.12582343
chr3	20605000	0.466473298	0.454545455	0.124642831
chr3	20610000	0.467438821	0.458333333	0.125015803
chr3	20615000	0.467055062	0.456439394	0.125522178
chr3	20620000	0.465228141	0.458333333	0.132385604
chr3	20625000	0.468026691	0.473684211	0.135831604
chr3	20630000	0.468037104	0.473684211	0.135829676
chr3	20635000	0.470443054	0.473684211	0.132898711
chr3	20640000	0.470768587	0.473684211	0.133534359
chr3	20645000	0.470959416	0.473684211	0.134290969
chr3	20650000	0.469866528	0.473684211	0.13311757
chr3	20655000	0.468424132	0.473684211	0.133176453
chr3	20660000	0.469660367	0.473684211	0.133345581
chr3	20665000	0.466684939	0.473684211	0.132670173
chr3	20670000	0.466449121	0.473684211	0.132246274
chr3	20675000	0.467276402	0.473684211	0.133908019
chr3	20680000	0.465036349	0.473684211	0.135985052
chr3	20685000	0.465934702	0.473684211	0.136240543
chr3	20690000	0.463213035	0.473684211	0.13816778
chr3	20695000	0.465453561	0.473684211	0.13784061
chr3	20700000	0.467577613	0.473684211	0.13365393
chr3	20705000	0.466265767	0.473684211	0.135898136
chr3	20710000	0.465669116	0.473684211	0.136371343
chr3	20715000	0.465888446	0.473684211	0.135040298
chr3	20720000	0.468435692	0.473684211	0.134603011
chr3	20725000	0.466376152	0.473684211	0.134727592
chr3	20730000	0.468894046	0.473684211	0.132808473
chr3	20735000	0.469565168	0.473684211	0.132469669
chr3	20740000	0.469841829	0.473684211	0.132678192
chr3	20745000	0.461216597	0.473684211	0.13031447
chr3	20750000	0.457934684	0.473684211	0.131435516
chr3	20755000	0.457973727	0.468984962	0.130569908
chr3	20760000	0.459374132	0.473684211	0.131223168
chr3	20765000	0.461006945	0.473684211	0.133634779
chr3	20770000	0.462179233	0.473684211	0.13437337
chr3	20775000	0.462056808	0.473684211	0.133168812
chr3	20780000	0.458893042	0.473684211	0.132170839
chr3	20785000	0.455360892	0.464285714	0.131933024
chr3	20790000	0.456145575	0.464285714	0.13111981
chr3	20795000	0.456736658	0.464285714	0.130531228
chr3	20800000	0.455222433	0.459415584	0.135677879
chr3	20805000	0.441462152	0.45	0.140096849
chr3	20810000	0.439195527	0.45	0.139403952
chr3	20815000	0.439769319	0.45	0.141349752
chr3	20820000	0.44431271	0.45	0.130348204
chr3	20825000	0.435156186	0.45	0.122325998
chr3	20830000	0.437042345	0.45	0.122776155
chr3	20835000	0.433061339	0.444444444	0.122016157
chr3	20840000	0.432434872	0.444444444	0.121988192
chr3	20845000	0.4345358	0.444444444	0.122741137
chr3	20850000	0.437937183	0.45	0.124848077
chr3	20855000	0.437937183	0.45	0.124848077
chr3	20860000	0.436961533	0.444444444	0.129752879
chr3	20865000	0.437093555	0.444444444	0.128006606
chr3	20870000	0.439730198	0.444444444	0.129013957
chr3	20875000	0.438116521	0.444444444	0.127870084
chr3	20880000	0.440807434	0.444444444	0.126005154
chr3	20885000	0.437975822	0.444444444	0.127447975
chr3	20890000	0.441084896	0.444444444	0.124552198
chr3	20895000	0.439644055	0.444444444	0.125429687
chr3	20900000	0.438960897	0.444444444	0.127540614
chr3	20905000	0.441451392	0.444444444	0.126381671
chr3	20910000	0.441477629	0.444444444	0.125659877
chr3	20915000	0.443685709	0.444444444	0.128569474
chr3	20920000	0.44172005	0.444444444	0.129340638
chr3	20925000	0.442454969	0.444444444	0.129576832
chr3	20930000	0.44657557	0.444444444	0.125778734
chr3	20935000	0.448765369	0.444444444	0.129072945
chr3	20940000	0.446002308	0.44	0.130167109
chr3	20945000	0.445602851	0.434782609	0.132418318
chr3	20950000	0.445455746	0.434782609	0.133517384
chr3	20955000	0.444090808	0.428571429	0.136729579
chr3	20960000	0.442517113	0.428571429	0.137556126
chr3	20965000	0.440550408	0.428571429	0.134674765
chr3	20970000	0.439607743	0.428571429	0.13482084
chr3	20975000	0.44100076	0.428571429	0.135605661
chr3	20980000	0.441787664	0.428571429	0.135154423
chr3	20985000	0.43810657	0.428571429	0.140352114
chr3	20990000	0.435759182	0.428571429	0.140062045
chr3	20995000	0.439923187	0.434782609	0.136746596
chr3	21000000	0.439483395	0.428571429	0.136598352
chr3	21005000	0.435759813	0.431677019	0.144263609
chr3	21010000	0.435486975	0.428571429	0.144745617
chr3	21015000	0.435387852	0.428571429	0.143974079
chr3	21020000	0.428213361	0.421052632	0.141416081
chr3	21025000	0.43078096	0.421052632	0.140252483
chr3	21030000	0.429411009	0.421052632	0.139771331
chr3	21035000	0.447367479	0.442222222	0.146136662
chr3	21040000	0.445041429	0.428571429	0.144900523
chr3	21045000	0.442851223	0.434285714	0.14479931
chr3	21050000	0.439678539	0.428571429	0.143935255
chr3	21055000	0.439678539	0.428571429	0.143935255
chr3	21060000	0.438595005	0.428571429	0.140972799
chr3	21065000	0.436062729	0.428571429	0.140573193
chr3	21070000	0.431809072	0.421052632	0.140092821
chr3	21075000	0.433900569	0.428571429	0.141202923
chr3	21080000	0.433013508	0.428571429	0.141289361
chr3	21085000	0.435316146	0.428571429	0.140446483
chr3	21090000	0.435310587	0.428571429	0.140040488
chr3	21095000	0.437248766	0.444444444	0.139500772
chr3	21100000	0.443072521	0.444444444	0.141456944
chr3	21105000	0.442482023	0.444444444	0.141613242
chr3	21110000	0.44250006	0.444444444	0.141711908
chr3	21115000	0.439500335	0.444444444	0.141769329
chr3	21120000	0.440847949	0.444444444	0.141915008
chr3	21125000	0.440945959	0.444444444	0.14171302
chr3	21130000	0.441238415	0.444444444	0.142056657
chr3	21135000	0.441247802	0.444444444	0.140568713
