Chromosome	Topology	Weights
Chr4	Topology2	0.2947
Chr4	Topology2	0.2867
Chr4	Topology2	0.2887
Chr4	Topology2	0.2968
Chr4	Topology2	0.2905
Chr4	Topology2	0.2932
Chr4	Topology2	0.2892
Chr4	Topology2	0.292
Chr4	Topology2	0.2954
Chr4	Topology2	0.2986
Chr4	Topology2	0.2906
Chr4	Topology2	0.2899
Chr4	Topology2	0.2941
Chr4	Topology2	0.295
Chr4	Topology2	0.2948
Chr4	Topology2	0.2931
Chr4	Topology2	0.2877
Chr4	Topology2	0.2822
Chr4	Topology2	0.2819
Chr4	Topology2	0.293
Chr4	Topology2	0.2863
Chr4	Topology2	0.2894
Chr4	Topology2	0.2908
Chr4	Topology2	0.2895
Chr4	Topology2	0.2935
Chr4	Topology2	0.2954
Chr4	Topology2	0.2942
Chr4	Topology2	0.2857
Chr4	Topology2	0.29
Chr4	Topology2	0.2835
Chr4	Topology2	0.2922
Chr4	Topology2	0.2929
Chr4	Topology2	0.2889
Chr4	Topology2	0.309545649
Chr4	Topology2	0.295
Chr4	Topology2	0.2929
Chr4	Topology2	0.2924
Chr4	Topology2	0.2915
Chr4	Topology2	0.2987
Chr4	Topology2	0.2928
Chr4	Topology2	0.2951
Chr4	Topology2	0.2921
Chr4	Topology2	0.3016
Chr4	Topology2	0.291
Chr4	Topology2	0.2931
Chr4	Topology2	0.3039
Chr4	Topology2	0.2972
Chr4	Topology2	0.2865
Chr4	Topology2	0.2874
Chr4	Topology2	0.2919
Chr4	Topology2	0.2898
Chr4	Topology2	0.2915
Chr4	Topology2	0.2858
Chr4	Topology2	0.2856
Chr4	Topology2	0.2962
Chr4	Topology2	0.2956
Chr4	Topology2	0.3013
Chr4	Topology2	0.2936
Chr4	Topology2	0.286
Chr4	Topology2	0.2885
Chr4	Topology2	0.2875
Chr4	Topology2	0.2845
Chr4	Topology2	0.2969
Chr4	Topology2	0.2893
Chr4	Topology2	0.2924
Chr4	Topology2	0.2888
Chr4	Topology2	0.2902
Chr4	Topology2	0.2902
Chr4	Topology2	0.2952
Chr4	Topology2	0.2872
Chr4	Topology2	0.2883
Chr4	Topology2	0.2926
Chr4	Topology2	0.2918
Chr4	Topology2	0.2957
Chr4	Topology2	0.2815
Chr4	Topology2	0.2928
Chr4	Topology2	0.2946
Chr4	Topology2	0.2915
Chr4	Topology2	0.2948
Chr4	Topology2	0.2938
Chr4	Topology2	0.2888
Chr4	Topology2	0.2916
Chr4	Topology2	0.2899
Chr4	Topology2	0.2933
Chr4	Topology2	0.2977
Chr4	Topology2	0.2956
Chr4	Topology2	0.292
Chr4	Topology2	0.2921
Chr4	Topology2	0.2938
Chr4	Topology2	0.2874
Chr4	Topology2	0.2931
Chr4	Topology2	0.291
Chr4	Topology2	0.2908
Chr4	Topology2	0.2931
Chr4	Topology2	0.2885
Chr4	Topology2	0.2943
Chr4	Topology2	0.296
Chr4	Topology2	0.2937
Chr4	Topology2	0.2874
Chr4	Topology2	0.2955
Chr4	Topology2	0.2951
Chr4	Topology2	0.2852
Chr4	Topology2	0.2898
Chr4	Topology2	0.2911
Chr4	Topology2	0.2944
Chr4	Topology2	0.2981
Chr4	Topology2	0.2873
Chr4	Topology2	0.2946
Chr4	Topology2	0.2867
Chr4	Topology2	0.2889
Chr4	Topology2	0.2963
Chr4	Topology2	0.2913
Chr4	Topology2	0.2935
Chr4	Topology2	0.2929
Chr4	Topology2	0.2932
Chr4	Topology2	0.293
Chr4	Topology2	0.2908
Chr4	Topology2	0.2949
Chr4	Topology2	0.2829
Chr4	Topology2	0.2935
Chr4	Topology2	0.2936
Chr4	Topology2	0.2866
Chr4	Topology2	0.2956
Chr4	Topology2	0.2891
Chr4	Topology2	0.2894
Chr4	Topology2	0.2916
Chr4	Topology2	0.2956
Chr4	Topology2	0.2884
Chr4	Topology2	0.2958
Chr4	Topology2	0.2988
Chr4	Topology2	0.2887
Chr4	Topology2	0.2987
Chr4	Topology2	0.2862
Chr4	Topology2	0.2893
Chr4	Topology2	0.2953
Chr4	Topology2	0.2906
Chr4	Topology2	0.2905
Chr4	Topology2	0.2901
Chr4	Topology2	0.297
Chr4	Topology2	0.2981
Chr4	Topology2	0.2956
Chr4	Topology2	0.2979
Chr4	Topology2	0.2929
Chr4	Topology2	0.2879
Chr4	Topology2	0.2946
Chr4	Topology2	0.2788
Chr4	Topology2	0.2906
Chr4	Topology2	0.2933
Chr4	Topology2	0.2938
Chr4	Topology2	0.2881
Chr4	Topology2	0.287
Chr4	Topology2	0.2843
Chr4	Topology2	0.2915
Chr4	Topology2	0.2934
Chr4	Topology2	0.2856
Chr4	Topology2	0.2972
Chr4	Topology2	0.2942
Chr4	Topology2	0.2821
Chr4	Topology2	0.3037
Chr4	Topology2	0.2913
Chr4	Topology2	0.2931
Chr4	Topology2	0.2949
Chr4	Topology2	0.2894
Chr4	Topology2	0.2869
Chr4	Topology2	0.2937
Chr4	Topology2	0.2833
Chr4	Topology2	0.2911
Chr4	Topology2	0.2956
Chr4	Topology2	0.292
Chr4	Topology2	0.2901
Chr4	Topology2	0.292
Chr4	Topology2	0.2856
Chr4	Topology2	0.2919
Chr4	Topology2	0.2919
Chr4	Topology2	0.293
Chr4	Topology2	0.286
Chr4	Topology2	0.293
Chr4	Topology2	0.2865
Chr4	Topology2	0.2853
Chr4	Topology2	0.2912
Chr4	Topology2	0.2903
Chr4	Topology2	0.296
Chr4	Topology2	0.2917
Chr4	Topology2	0.2929
Chr4	Topology2	0.2866
Chr4	Topology2	0.2904
Chr4	Topology2	0.2939
Chr4	Topology2	0.2946
Chr4	Topology2	0.2894
Chr4	Topology2	0.2872
Chr4	Topology2	0.285
Chr4	Topology2	0.2796
Chr4	Topology2	0.2866
Chr4	Topology2	0.2849
Chr4	Topology2	0.2907
Chr4	Topology2	0.2878
Chr4	Topology2	0.2931
Chr4	Topology2	0.2871
Chr4	Topology2	0.2877
Chr4	Topology2	0.2948
Chr4	Topology2	0.2954
Chr4	Topology2	0.2941
Chr4	Topology2	0.2869
Chr4	Topology2	0.3018
Chr4	Topology2	0.2966
Chr4	Topology2	0.2943
Chr4	Topology2	0.2988
Chr4	Topology2	0.3037
Chr4	Topology2	0.2873
Chr4	Topology2	0.2863
Chr4	Topology2	0.2866
Chr4	Topology2	0.2984
Chr4	Topology2	0.299
Chr4	Topology2	0.2791
Chr4	Topology2	0.292
Chr4	Topology2	0.292
Chr4	Topology2	0.2844
Chr4	Topology2	0.2954
Chr4	Topology2	0.2989
Chr4	Topology2	0.2913
Chr4	Topology2	0.2945
Chr4	Topology2	0.2945
Chr4	Topology2	0.2999
Chr4	Topology2	0.2951
Chr4	Topology2	0.2855
Chr4	Topology2	0.259617596
Chr4	Topology2	0.2965
Chr4	Topology2	0.2884
Chr4	Topology2	0.2954
Chr4	Topology2	0.2916
Chr4	Topology2	0.2941
Chr4	Topology2	0.2871
Chr4	Topology2	0.2878
Chr4	Topology2	0.2932
Chr4	Topology2	0.2893
Chr4	Topology2	0.2941
Chr4	Topology2	0.3265
Chr4	Topology2	0.2835
Chr4	Topology2	0.2907
Chr4	Topology2	0.2845
Chr4	Topology2	0.2847
Chr4	Topology2	0.2925
Chr4	Topology2	0.2953
Chr4	Topology2	0.2853
Chr4	Topology2	0.2986
Chr4	Topology2	0.2924
Chr4	Topology2	0.2935
Chr4	Topology2	0.2892
Chr4	Topology2	0.2909
Chr4	Topology2	0.2918
Chr4	Topology2	0.2963
Chr4	Topology2	0.2903
Chr4	Topology2	0.301
Chr4	Topology2	0.2904
Chr4	Topology2	0.29
Chr4	Topology2	0.2957
Chr4	Topology2	0.29
Chr4	Topology2	0.2901
Chr4	Topology2	0.2909
Chr4	Topology2	0.2983
Chr4	Topology2	0.292
Chr4	Topology2	0.269896058
Chr4	Topology2	0.2974
Chr4	Topology2	0.2919
Chr4	Topology2	0.2897
Chr4	Topology2	0.2955
Chr4	Topology2	0.2845
Chr4	Topology2	0.2958
Chr4	Topology2	0.2909
Chr4	Topology2	0.2937
Chr4	Topology2	0.2937
Chr4	Topology2	0.2926
Chr4	Topology2	0.292
Chr4	Topology2	0.296
Chr4	Topology2	0.2826
Chr4	Topology2	0.2954
Chr4	Topology2	0.2908
Chr4	Topology2	0.2944
Chr4	Topology2	0.2871
Chr4	Topology2	0.2943
Chr4	Topology2	0.2941
Chr4	Topology2	0.2857
Chr4	Topology2	0.294
Chr4	Topology2	0.2915
Chr4	Topology2	0.2867
Chr4	Topology2	0.2936
Chr4	Topology2	0.2898
Chr4	Topology2	0.2935
Chr4	Topology2	0.2989
Chr4	Topology2	0.2903
Chr4	Topology2	0.2958
Chr4	Topology2	0.2865
Chr4	Topology2	0.2891
Chr4	Topology2	0.2935
Chr4	Topology2	0.2921
Chr4	Topology2	0.2839
Chr4	Topology2	0.2897
Chr4	Topology2	0.2952
Chr4	Topology2	0.2845
Chr4	Topology2	0.2847
Chr4	Topology2	0.292
Chr4	Topology2	0.2919
Chr4	Topology2	0.2918
Chr4	Topology2	0.2858
Chr4	Topology2	0.2854
Chr4	Topology2	0.2962
Chr4	Topology2	0.2949
Chr4	Topology2	0.2885
Chr4	Topology2	0.2889
Chr4	Topology2	0.2988
Chr4	Topology2	0.2932
Chr4	Topology2	0.2883
Chr4	Topology2	0.2919
Chr4	Topology2	0.2833
Chr4	Topology2	0.2948
Chr4	Topology2	0.293
Chr4	Topology2	0.293
Chr4	Topology2	0.2929
Chr4	Topology2	0.284
Chr4	Topology2	0.2948
Chr4	Topology2	0.2765
Chr4	Topology2	0.2973
Chr4	Topology2	0.289
Chr4	Topology2	0.2911
Chr4	Topology2	0.2871
Chr4	Topology2	0.2903
Chr4	Topology2	0.2884
Chr4	Topology2	0.2838
Chr4	Topology2	0.2923
Chr4	Topology2	0.2939
Chr4	Topology2	0.2887
Chr4	Topology2	0.2882
Chr4	Topology2	0.2884
Chr4	Topology2	0.2895
Chr4	Topology2	0.2956
Chr4	Topology2	0.2944
Chr4	Topology2	0.2924
Chr4	Topology2	0.285
Chr4	Topology2	0.2953
Chr4	Topology2	0.2844
Chr4	Topology2	0.29
Chr4	Topology2	0.2936
Chr4	Topology2	0.2883
Chr4	Topology2	0.2969
Chr4	Topology2	0.2967
Chr4	Topology2	0.2862
Chr4	Topology2	0.2885
Chr4	Topology2	0.288
Chr4	Topology2	0.2895
Chr4	Topology2	0.2955
Chr4	Topology2	0.2894
Chr4	Topology2	0.294
Chr4	Topology2	0.2881
Chr4	Topology2	0.2975
Chr4	Topology2	0.2944
Chr4	Topology2	0.2967
Chr4	Topology2	0.2857
Chr4	Topology2	0.286
Chr4	Topology2	0.2912
Chr4	Topology2	0.2872
Chr4	Topology2	0.2898
Chr4	Topology2	0.2962
Chr4	Topology2	0.2963
Chr4	Topology2	0.2864
Chr4	Topology2	0.2918
Chr4	Topology2	0.2963
Chr4	Topology2	0.2968
Chr4	Topology2	0.2873
Chr4	Topology2	0.2867
Chr4	Topology2	0.2933
Chr4	Topology2	0.2829
Chr4	Topology2	0.2907
Chr4	Topology2	0.2903
Chr4	Topology2	0.2952
Chr4	Topology2	0.2891
Chr4	Topology2	0.2972
Chr4	Topology2	0.2929
Chr4	Topology2	0.2884
Chr4	Topology2	0.3041
Chr4	Topology2	0.2903
Chr4	Topology2	0.2906
Chr4	Topology2	0.2944
Chr4	Topology2	0.2931
Chr4	Topology2	0.2962
Chr4	Topology2	0.2913
Chr4	Topology2	0.2892
Chr4	Topology2	0.2966
Chr4	Topology2	0.2953
Chr4	Topology2	0.2956
Chr4	Topology2	0.2866
Chr4	Topology2	0.2833
Chr4	Topology2	0.2939
Chr4	Topology2	0.2861
Chr4	Topology2	0.2943
Chr4	Topology2	0.2881
Chr4	Topology2	0.2909
Chr4	Topology2	0.2929
Chr4	Topology2	0.2884
Chr4	Topology2	0.2867
Chr4	Topology2	0.2932
Chr4	Topology2	0.2911
Chr4	Topology2	0.2909
Chr4	Topology2	0.2887
Chr4	Topology2	0.2855
Chr4	Topology2	0.2924
Chr4	Topology2	0.2961
Chr4	Topology2	0.2887
Chr4	Topology2	0.2911
Chr4	Topology2	0.2939
Chr4	Topology2	0.2922
Chr4	Topology2	0.2857
Chr4	Topology2	0.3019
Chr4	Topology2	0.2921
Chr4	Topology2	0.2947
Chr4	Topology2	0.292
Chr4	Topology2	0.2909
Chr4	Topology2	0.2902
Chr4	Topology2	0.2745
Chr4	Topology2	0.3016
Chr4	Topology2	0.2931
Chr4	Topology2	0.2949
Chr4	Topology2	0.2909
Chr4	Topology2	0.292
Chr4	Topology2	0.2915
Chr4	Topology2	0.2864
Chr4	Topology2	0.2918
Chr4	Topology2	0.2919
Chr4	Topology2	0.2924
Chr4	Topology2	0.2864
Chr4	Topology2	0.3056
Chr4	Topology2	0.292
Chr4	Topology2	0.2881
Chr4	Topology2	0.2874
Chr4	Topology2	0.3027
Chr4	Topology2	0.2938
Chr4	Topology2	0.2931
Chr4	Topology2	0.288
Chr4	Topology2	0.2859
Chr4	Topology2	0.287
Chr4	Topology2	0.289
Chr4	Topology2	0.2953
Chr4	Topology2	0.2984
Chr4	Topology2	0.2899
Chr4	Topology2	0.2938
Chr4	Topology2	0.2938
Chr4	Topology2	0.2911
Chr4	Topology2	0.2846
Chr4	Topology2	0.2972
Chr4	Topology2	0.3003
Chr4	Topology2	0.2942
Chr4	Topology2	0.2906
Chr4	Topology2	0.2876
Chr4	Topology2	0.2869
Chr4	Topology2	0.2909
Chr4	Topology2	0.2967
Chr4	Topology2	0.2912
Chr4	Topology2	0.3077
Chr4	Topology2	0.2991
Chr4	Topology2	0.2947
Chr4	Topology2	0.2895
Chr4	Topology2	0.2876
Chr4	Topology2	0.2952
Chr4	Topology2	0.2829
Chr4	Topology2	0.2906
Chr4	Topology2	0.2848
Chr4	Topology2	0.2963
Chr4	Topology2	0.2941
Chr4	Topology2	0.2953
Chr4	Topology2	0.287
Chr4	Topology2	0.2935
Chr4	Topology2	0.2938
Chr4	Topology2	0.292
Chr4	Topology2	0.2892
Chr4	Topology2	0.2816
Chr4	Topology2	0.3
Chr4	Topology2	0.2917
Chr4	Topology2	0.2976
Chr4	Topology2	0.2948
Chr4	Topology2	0.2878
Chr4	Topology2	0.2988
Chr4	Topology2	0.2939
Chr4	Topology2	0.294
Chr4	Topology2	0.288
Chr4	Topology2	0.2914
Chr4	Topology2	0.2962
Chr4	Topology2	0.3017
Chr4	Topology2	0.2957
Chr4	Topology2	0.2949
Chr4	Topology2	0.2934
Chr4	Topology2	0.2922
Chr4	Topology2	0.2872
Chr4	Topology2	0.2953
Chr4	Topology2	0.2946
Chr4	Topology2	0.2934
Chr4	Topology2	0.2867
Chr4	Topology2	0.29
Chr4	Topology2	0.2845
Chr4	Topology2	0.2873
Chr4	Topology2	0.2982
Chr4	Topology2	0.2856
Chr4	Topology2	0.2953
Chr4	Topology2	0.2997
Chr4	Topology2	0.2974
Chr4	Topology2	0.2925
Chr4	Topology2	0.2912
Chr4	Topology2	0.2959
Chr4	Topology2	0.2897
Chr4	Topology2	0.2906
Chr4	Topology2	0.2945
Chr4	Topology2	0.2875
Chr4	Topology2	0.2932
Chr4	Topology2	0.2927
Chr4	Topology2	0.2881
Chr4	Topology2	0.2909
Chr4	Topology2	0.2864
Chr4	Topology2	0.2928
Chr4	Topology2	0.2926
Chr4	Topology2	0.2911
Chr4	Topology2	0.2883
Chr4	Topology2	0.2914
Chr4	Topology2	0.2865
Chr4	Topology2	0.2886
Chr4	Topology2	0.2844
Chr4	Topology2	0.2936
Chr4	Topology2	0.2947
Chr4	Topology2	0.29
Chr4	Topology2	0.2928
Chr4	Topology2	0.2833
Chr4	Topology2	0.2952
Chr4	Topology2	0.2949
Chr4	Topology2	0.2907
Chr4	Topology2	0.2937
Chr4	Topology2	0.2947
Chr4	Topology2	0.3043
Chr4	Topology2	0.2915
Chr4	Topology2	0.257209475
Chr4	Topology2	0.2909
Chr4	Topology2	0.2848
Chr4	Topology2	0.2927
Chr4	Topology2	0.2801
Chr4	Topology2	0.2911
Chr4	Topology2	0.2927
Chr4	Topology2	0.2927
Chr4	Topology2	0.2893
Chr4	Topology2	0.2891
Chr4	Topology2	0.2901
Chr4	Topology2	0.2947
Chr4	Topology2	0.2874
Chr4	Topology2	0.2876
Chr4	Topology2	0.2865
Chr4	Topology2	0.2969
Chr4	Topology2	0.2933
Chr4	Topology2	0.2887
Chr4	Topology2	0.2864
Chr4	Topology2	0.2808
Chr4	Topology2	0.2924
Chr4	Topology2	0.2921
Chr4	Topology2	0.2853
Chr4	Topology2	0.2885
Chr4	Topology2	0.2822
Chr4	Topology2	0.2995
Chr4	Topology2	0.285
Chr4	Topology2	0.2892
Chr4	Topology2	0.3022
Chr4	Topology2	0.2907
Chr4	Topology2	0.2932
Chr4	Topology2	0.2918
Chr4	Topology2	0.2931
Chr4	Topology2	0.2989
Chr4	Topology2	0.2911
Chr4	Topology2	0.29
Chr4	Topology2	0.292
Chr4	Topology2	0.2953
Chr4	Topology2	0.2905
Chr4	Topology2	0.2981
Chr4	Topology2	0.2881
Chr4	Topology2	0.2962
Chr4	Topology2	0.2892
Chr4	Topology2	0.2885
Chr4	Topology2	0.2874
Chr4	Topology2	0.2954
Chr4	Topology2	0.2893
Chr4	Topology2	0.3017
Chr4	Topology2	0.2924
Chr4	Topology2	0.2941
Chr4	Topology2	0.2935
Chr4	Topology2	0.2907
Chr4	Topology2	0.2957
Chr4	Topology2	0.2898
Chr4	Topology2	0.2892
Chr4	Topology2	0.2951
Chr4	Topology2	0.2873
Chr4	Topology2	0.2974
Chr4	Topology2	0.2887
Chr4	Topology2	0.2849
Chr4	Topology2	0.2934
Chr4	Topology2	0.2943
Chr4	Topology2	0.2788
Chr4	Topology2	0.2911
Chr4	Topology2	0.2967
Chr4	Topology2	0.2928
Chr4	Topology2	0.2868
Chr4	Topology2	0.2887
Chr4	Topology2	0.2917
Chr4	Topology2	0.2866
Chr4	Topology2	0.3036
Chr4	Topology2	0.3028
Chr4	Topology2	0.2901
Chr4	Topology2	0.2925
Chr4	Topology2	0.2911
Chr4	Topology2	0.2884
Chr4	Topology2	0.2957
Chr4	Topology2	0.2972
Chr4	Topology2	0.2837
Chr4	Topology2	0.2774
Chr4	Topology2	0.2848
Chr4	Topology2	0.292
Chr4	Topology2	0.2824
Chr4	Topology2	0.301
Chr4	Topology2	0.2928
Chr4	Topology2	0.2932
Chr4	Topology2	0.2902
Chr4	Topology2	0.2916
Chr4	Topology2	0.2837
Chr4	Topology2	0.2887
Chr4	Topology2	0.3111
Chr4	Topology2	0.2917
Chr4	Topology2	0.2967
Chr4	Topology2	0.2947
Chr4	Topology2	0.2901
Chr4	Topology2	0.2883
Chr4	Topology2	0.2982
Chr4	Topology2	0.2951
Chr4	Topology2	0.2979
Chr4	Topology2	0.3006
Chr4	Topology2	0.257209475
Chr4	Topology2	0.2942
Chr4	Topology2	0.2859
Chr4	Topology2	0.2887
Chr4	Topology2	0.2843
Chr4	Topology2	0.2841
Chr4	Topology2	0.292
Chr4	Topology2	0.2914
Chr4	Topology2	0.2846
Chr4	Topology2	0.2877
Chr4	Topology2	0.2954
Chr4	Topology2	0.285
Chr4	Topology2	0.2921
Chr4	Topology2	0.2902
Chr4	Topology2	0.286
Chr4	Topology2	0.2891
Chr4	Topology2	0.2959
Chr4	Topology2	0.2898
Chr4	Topology2	0.2928
Chr4	Topology2	0.2866
Chr4	Topology2	0.2931
Chr4	Topology2	0.2916
Chr4	Topology2	0.2926
Chr4	Topology2	0.2894
Chr4	Topology2	0.2877
Chr4	Topology2	0.2883
Chr4	Topology2	0.2907
Chr4	Topology2	0.2922
Chr4	Topology2	0.3001
Chr4	Topology2	0.2898
Chr4	Topology2	0.2949
Chr4	Topology2	0.2948
Chr4	Topology2	0.2909
Chr4	Topology2	0.295
Chr4	Topology2	0.288
Chr4	Topology2	0.2961
Chr4	Topology2	0.2838
Chr4	Topology2	0.2899
Chr4	Topology2	0.2858
Chr4	Topology2	0.2929
Chr4	Topology2	0.2935
Chr4	Topology2	0.2892
Chr4	Topology2	0.2802
Chr4	Topology2	0.2847
Chr4	Topology2	0.293
Chr4	Topology2	0.2893
Chr4	Topology2	0.2855
Chr4	Topology2	0.2891
Chr4	Topology2	0.2923
Chr4	Topology2	0.2955
Chr4	Topology2	0.2948
Chr4	Topology2	0.3013
Chr4	Topology2	0.2886
Chr4	Topology2	0.2892
Chr4	Topology2	0.2912
Chr4	Topology2	0.2954
Chr4	Topology2	0.319
Chr4	Topology2	0.2938
Chr4	Topology2	0.2948
Chr4	Topology2	0.2868
Chr4	Topology2	0.2906
Chr4	Topology2	0.2906
Chr4	Topology2	0.2902
Chr4	Topology2	0.2791
Chr4	Topology2	0.2861
Chr4	Topology2	0.2857
Chr4	Topology2	0.2901
Chr4	Topology2	0.2901
Chr4	Topology2	0.2886
Chr4	Topology2	0.2865
Chr4	Topology2	0.2893
Chr4	Topology2	0.2906
Chr4	Topology2	0.2926
Chr4	Topology2	0.257209475
Chr4	Topology2	0.2912
Chr4	Topology2	0.2994
Chr4	Topology2	0.2914
Chr4	Topology2	0.2912
Chr4	Topology2	0.2915
Chr4	Topology2	0.2938
Chr4	Topology2	0.2877
Chr4	Topology2	0.2895
Chr4	Topology2	0.2943
Chr4	Topology2	0.2928
Chr4	Topology2	0.2965
Chr4	Topology2	0.2922
Chr4	Topology2	0.291
Chr4	Topology2	0.2906
Chr4	Topology2	0.2937
Chr4	Topology2	0.2859
Chr4	Topology2	0.2848
Chr4	Topology2	0.291
Chr4	Topology2	0.2828
Chr4	Topology2	0.2897
Chr4	Topology2	0.2929
Chr4	Topology2	0.2924
Chr4	Topology2	0.2924
Chr4	Topology2	0.2931
Chr4	Topology2	0.257209475
Chr4	Topology2	0.2958
Chr4	Topology2	0.2961
Chr4	Topology2	0.2871
Chr4	Topology2	0.2864
Chr4	Topology2	0.2948
Chr4	Topology2	0.2901
Chr4	Topology2	0.2904
Chr4	Topology2	0.285
Chr4	Topology2	0.298
Chr4	Topology2	0.2959
Chr4	Topology2	0.2929
Chr4	Topology2	0.2876
Chr4	Topology2	0.2892
Chr4	Topology2	0.286
Chr4	Topology2	0.2976
Chr4	Topology2	0.2898
Chr4	Topology2	0.2786
Chr4	Topology2	0.295
Chr4	Topology2	0.2818
Chr4	Topology2	0.2949
Chr4	Topology2	0.2865
Chr4	Topology2	0.2981
Chr4	Topology2	0.2943
Chr4	Topology2	0.291
Chr4	Topology2	0.2941
Chr4	Topology2	0.2845
Chr4	Topology2	0.2912
Chr4	Topology2	0.2917
Chr4	Topology2	0.2922
Chr4	Topology2	0.3029
Chr4	Topology2	0.293
Chr4	Topology2	0.292
Chr4	Topology2	0.2872
Chr4	Topology2	0.29
Chr4	Topology2	0.2871
Chr4	Topology2	0.289
Chr4	Topology2	0.2935
Chr4	Topology2	0.2903
Chr4	Topology2	0.2913
Chr4	Topology2	0.2872
Chr4	Topology2	0.2908
Chr4	Topology2	0.2907
Chr4	Topology2	0.2922
Chr4	Topology2	0.2889
Chr4	Topology2	0.2929
Chr4	Topology2	0.2847
Chr4	Topology2	0.2854
Chr4	Topology2	0.2937
Chr4	Topology2	0.2971
Chr4	Topology2	0.29
Chr4	Topology2	0.2971
Chr4	Topology2	0.2865
Chr4	Topology2	0.2904
Chr4	Topology2	0.2893
Chr4	Topology2	0.2956
Chr4	Topology2	0.2933
Chr4	Topology2	0.2977
Chr4	Topology2	0.2842
Chr4	Topology2	0.2944
Chr4	Topology2	0.2863
Chr4	Topology2	0.3024
Chr4	Topology2	0.2871
Chr4	Topology2	0.29
Chr4	Topology2	0.2839
Chr4	Topology2	0.2904
Chr4	Topology2	0.2899
Chr4	Topology2	0.2814
Chr4	Topology2	0.2884
Chr4	Topology2	0.291
Chr4	Topology2	0.2919
Chr4	Topology2	0.2915
Chr4	Topology2	0.291
Chr4	Topology2	0.2895
Chr4	Topology2	0.2888
Chr4	Topology2	0.3018
Chr4	Topology2	0.2984
Chr4	Topology2	0.2903
Chr4	Topology2	0.2906
Chr4	Topology2	0.2849
Chr4	Topology2	0.3
Chr4	Topology2	0.2849
Chr4	Topology2	0.2938
Chr4	Topology2	0.2937
Chr4	Topology2	0.2947
Chr4	Topology2	0.2956
Chr4	Topology2	0.2839
Chr4	Topology2	0.2969
Chr4	Topology2	0.2947
Chr4	Topology2	0.2892
Chr4	Topology2	0.2916
Chr4	Topology2	0.269896058
Chr4	Topology2	0.2917
Chr4	Topology2	0.2895
Chr4	Topology2	0.2951
Chr4	Topology2	0.2901
Chr4	Topology2	0.2907
Chr4	Topology2	0.2878
Chr4	Topology2	0.2981
Chr4	Topology2	0.2865
Chr4	Topology2	0.2827
Chr4	Topology2	0.2861
Chr4	Topology2	0.2914
Chr4	Topology2	0.2907
Chr4	Topology2	0.2917
Chr4	Topology2	0.2858
Chr4	Topology2	0.2889
Chr4	Topology2	0.2921
Chr4	Topology2	0.2969
Chr4	Topology2	0.2897
Chr4	Topology2	0.2958
Chr4	Topology2	0.2931
Chr4	Topology2	0.2872
Chr4	Topology2	0.2935
Chr4	Topology2	0.2912
Chr4	Topology2	0.296
Chr4	Topology2	0.2952
Chr4	Topology2	0.2863
Chr4	Topology2	0.2888
Chr4	Topology2	0.2874
Chr4	Topology2	0.2941
Chr4	Topology2	0.259617596
Chr4	Topology2	0.2958
Chr4	Topology2	0.2893
Chr4	Topology2	0.3209
Chr4	Topology2	0.2863
Chr4	Topology2	0.2888
Chr4	Topology2	0.2884
Chr4	Topology2	0.2942
Chr4	Topology2	0.2876
Chr4	Topology2	0.2867
Chr4	Topology2	0.2831
Chr4	Topology2	0.288
Chr4	Topology2	0.2888
Chr4	Topology2	0.3065
Chr4	Topology2	0.2945
Chr4	Topology2	0.2908
Chr4	Topology2	0.2864
Chr4	Topology2	0.2947
Chr4	Topology2	0.3062
Chr4	Topology2	0.2981
Chr4	Topology2	0.269896058
Chr4	Topology2	0.2851
Chr4	Topology2	0.2905
Chr4	Topology2	0.2917
Chr4	Topology2	0.293
Chr4	Topology2	0.2921
Chr4	Topology2	0.287
Chr4	Topology2	0.2893
Chr4	Topology2	0.2921
Chr4	Topology2	0.2911
Chr4	Topology2	0.2844
Chr4	Topology2	0.2887
Chr4	Topology2	0.2918
Chr4	Topology2	0.2903
Chr4	Topology2	0.2957
Chr4	Topology2	0.2926
Chr4	Topology2	0.2885
Chr4	Topology2	0.3035
Chr4	Topology2	0.2925
Chr4	Topology2	0.2866
Chr4	Topology2	0.2953
Chr4	Topology2	0.2935
Chr4	Topology2	0.2976
Chr4	Topology2	0.2918
Chr4	Topology2	0.2938
Chr4	Topology2	0.2902
Chr4	Topology2	0.288
Chr4	Topology2	0.2855
Chr4	Topology2	0.2937
Chr4	Topology2	0.2911
Chr4	Topology2	0.299
Chr4	Topology2	0.3101
Chr4	Topology2	0.2891
Chr4	Topology2	0.291
Chr4	Topology2	0.2862
Chr4	Topology2	0.2848
Chr4	Topology2	0.2948
Chr4	Topology2	0.2979
Chr4	Topology2	0.2865
Chr4	Topology2	0.2905
Chr4	Topology2	0.2886
Chr4	Topology2	0.2854
Chr4	Topology2	0.291
Chr4	Topology2	0.2916
Chr4	Topology2	0.2835
Chr4	Topology2	0.298
Chr4	Topology2	0.2883
Chr4	Topology2	0.2891
Chr4	Topology2	0.2963
Chr4	Topology2	0.2898
Chr4	Topology2	0.2975
Chr4	Topology2	0.2892
Chr4	Topology2	0.2872
Chr4	Topology2	0.319738391
Chr4	Topology2	0.2979
Chr4	Topology2	0.292
Chr4	Topology2	0.289
Chr4	Topology2	0.2914
Chr4	Topology2	0.2913
Chr4	Topology2	0.296
Chr4	Topology2	0.2863
Chr4	Topology2	0.2933
Chr4	Topology2	0.2887
